transaction_id,timestamp,sender_id,receiver_id,amount,currency,transaction_type,channel,operator,sender_wilaya,receiver_wilaya,status,fees,is_ramadan,bill_provider,origin_country,is_anomaly,anomaly_type
b2fe347d-aad5-4c5a-8a28-d8699ba14628,2026-02-24T21:02:26Z,ACC_01681,ACC_01085,2764.31,MRU,AIRTIME,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,27.64,True,,,True,HIGH_FREQUENCY
770613a0-937f-4a80-970d-d1f039788904,2026-02-24T21:03:26Z,ACC_01681,ACC_01085,380.81,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,3.81,True,,,True,HIGH_FREQUENCY
ab96035f-a31a-4d88-bd66-9ec435aee65e,2026-02-24T21:16:14Z,ACC_01681,ACC_01085,1659.35,MRU,AIRTIME,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,16.59,True,,,True,HIGH_FREQUENCY
7a449e29-e4f6-4294-96f3-129d2a105071,2026-02-24T21:11:20Z,ACC_01681,ACC_01085,3502.67,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,35.03,True,,,True,HIGH_FREQUENCY
821b3a8a-0153-41d7-9c9e-37a6d7a82bbb,2026-02-24T21:18:50Z,ACC_01681,ACC_01085,2964.44,MRU,AIRTIME,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,29.64,True,,,True,HIGH_FREQUENCY
50bed20a-1692-42de-9d86-6b7ddf4a986a,2026-02-24T21:18:18Z,ACC_01681,ACC_01085,4687.18,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,46.87,True,,,True,HIGH_FREQUENCY
75214361-b6c1-49e4-9d5e-21c77d37690f,2026-02-24T21:13:56Z,ACC_01681,ACC_01085,677.97,MRU,MERCHANT,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,6.78,True,,,True,HIGH_FREQUENCY
d08b13df-3f75-4f6a-8981-ae62b13979cd,2026-02-24T21:09:14Z,ACC_01681,ACC_01085,352.72,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,3.53,True,,,True,HIGH_FREQUENCY
20d55852-096c-41cb-9032-f170146cc9ab,2026-02-24T21:24:18Z,ACC_01681,ACC_01085,4171.31,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,41.71,True,,,True,HIGH_FREQUENCY
7aef3162-8f5e-4716-8b8e-3dc9f8aa6aa4,2026-02-24T21:05:45Z,ACC_01681,ACC_01085,2974.59,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,29.75,True,,,True,HIGH_FREQUENCY
45f7e3ce-3c3d-4158-bb88-87ef4defab2e,2026-02-24T21:12:26Z,ACC_01681,ACC_01085,676.73,MRU,AIRTIME,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,6.77,True,,,True,HIGH_FREQUENCY
add0eaf7-97f3-46c4-979c-73bedc59e437,2026-02-24T21:35:39Z,ACC_01681,ACC_01085,139.00,MRU,TRANSFER,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,1.39,True,,,True,HIGH_FREQUENCY
f0e0b1a6-de6e-46bd-a486-a73736a526b9,2026-02-24T21:07:34Z,ACC_01681,ACC_01085,1928.43,MRU,MERCHANT,USSD,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,19.28,True,,,True,HIGH_FREQUENCY
16a6ee67-f943-4107-b75a-b3932d021b76,2026-03-08T19:23:18Z,ACC_00083,ACC_00123,42367.43,MRU,CASH_OUT,APP,Attijari Mobile,Brakna,Nouakchott-Sud,SUCCESS,435.59,True,,,False,NONE
e2d94954-45e2-4386-989c-517205a37591,2026-02-24T22:45:14Z,ACC_04700,ACC_04366,452.61,MRU,BILL_PAY,APP,Bankily,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,0.00,True,SNDE,,False,NONE
6d54df05-b4a7-4a3c-af57-44e0b265d2be,2026-02-14T08:40:36Z,ACC_04037,ACC_02233,1369.07,MRU,AIRTIME,USSD,bimbank Mobile,Assaba,Trarza,SUCCESS,0.00,False,,,False,NONE
2cc47505-2030-4ada-bcb3-784794699a4f,2026-02-21T22:02:57Z,ACC_03269,ACC_02589,33608.87,XOF,TRANSFER,USSD,Masrvi,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,414.25,True,,,False,NONE
0c8670a4-3924-45e0-8fa8-354286c424cc,2026-02-24T11:23:29Z,ACC_00747,ACC_03595,19608.06,XOF,CASH_OUT,USSD,Masrvi,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,149.75,True,,,False,NONE
8f28d3ed-a680-408c-a417-4772606e528e,2026-01-05T15:48:28Z,ACC_00699,ACC_00105,79404.43,MRU,CASH_OUT,USSD,Bankily,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,1085.52,False,,,False,NONE
ef03fef0-e665-4c29-8c8c-7d2596e77edf,2026-02-05T19:28:42Z,ACC_03621,ACC_00708,39455.83,MRU,CASH_OUT,USSD,Click,Tiris Zemmour,Nouakchott-Ouest,SUCCESS,629.02,False,,,False,NONE
b3ee2fc7-3059-4066-8dfa-f6c53b22060a,2026-01-27T13:47:32Z,ACC_03989,ACC_02162,263.11,MRU,AIRTIME,USSD,Bankily,Nouakchott-Ouest,Nouakchott-Sud,SUCCESS,0.00,False,,,False,NONE
d81dc0d8-f4fd-4020-83c4-03376805b404,2026-03-09T10:16:07Z,ACC_00501,ACC_04524,62869.52,MRU,CASH_OUT,AGENT,Bamis Digital,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,421.34,True,,,False,NONE
8fd98713-3c26-4499-881f-2d2351686fdd,2026-02-10T07:59:00Z,ACC_00410,ACC_01205,853.94,MRU,CASH_IN,USSD,Click,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,15.25,False,,,False,NONE
04fd31d9-ce15-445e-8580-53d6b7c45f27,2026-03-05T19:26:24Z,ACC_04158,ACC_01572,9075.71,MRU,CASH_OUT,USSD,bimbank Mobile,Guidimakha,Nouakchott-Ouest,SUCCESS,77.11,True,,,False,NONE
005668b3-9874-4f13-87fe-3ea34862e337,2026-01-06T07:38:44Z,ACC_00865,ACC_04056,3467.99,MRU,MERCHANT,APP,Bamis Digital,Brakna,Assaba,SUCCESS,23.74,False,,,False,NONE
e9608e27-294c-4790-890b-696c6681cb38,2026-01-30T20:34:19Z,ACC_02718,ACC_03242,1140.20,XOF,AIRTIME,APP,Bankily,Nouakchott-Nord,Trarza,SUCCESS,0.00,False,,,False,NONE
8d3e5e59-95ac-4dfe-aaba-1df3b4921d71,2026-03-17T22:58:19Z,ACC_03786,ACC_01969,18549.41,MRU,MERCHANT,USSD,Sedad,Guidimakha,Dakhlet Nouadhibou,SUCCESS,263.93,True,,,False,NONE
00e85a15-31f2-408d-b268-9c2850e9c23e,2026-03-05T20:11:49Z,ACC_00947,ACC_01639,4631.62,MRU,BILL_PAY,USSD,Click,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,0.00,True,SOMELEC,,False,NONE
abe7ba38-09a7-4a2f-94af-4aea29f634cd,2026-01-18T21:20:00Z,ACC_04579,ACC_03877,63938.61,MRU,CASH_OUT,USSD,Amanty,Guidimakha,Assaba,SUCCESS,555.57,False,,,False,NONE
5345dc27-3969-4f7d-99c9-40034430b194,2026-02-10T20:38:08Z,ACC_01429,ACC_01548,1319.33,MRU,BILL_PAY,USSD,Bankily,Nouakchott-Sud,Trarza,SUCCESS,0.00,False,SNDE,,False,NONE
bad75df5-202c-4afd-bb37-481199cbfd08,2026-02-21T07:25:38Z,ACC_03311,ACC_00302,1964.87,MRU,AIRTIME,USSD,Bankily,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,0.00,True,,,False,NONE
6f4f7cad-ac80-468d-b3b6-c9885c3965dc,2026-02-01T09:03:56Z,ACC_01007,ACC_00096,1632.35,MRU,BILL_PAY,USSD,Masrvi,Gorgol,Dakhlet Nouadhibou,SUCCESS,0.00,False,SNDE,,False,NONE
d1ca0abd-61a4-4e5f-be54-09ff8a3c2171,2026-01-13T17:08:59Z,ACC_02077,ACC_01097,46581.66,USD,CASH_IN,USSD,Click,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,549.36,False,,FR,False,NONE
cd714ab0-4108-4d7b-b2ab-8bcb54ffedf6,2026-02-21T20:00:45Z,ACC_04546,ACC_02906,54051.08,MRU,TRANSFER,USSD,Bankily,Gorgol,Dakhlet Nouadhibou,SUCCESS,794.87,True,,,False,NONE
fc179518-42c1-460c-9dff-ff1725ef3ecc,2026-02-26T23:23:37Z,ACC_00005,ACC_00282,272.67,MRU,MERCHANT,APP,Click,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,1.91,True,,,False,NONE
636f7fde-1c20-40ac-ac55-83825870efc7,2026-02-27T23:31:54Z,ACC_03402,ACC_01374,5206.14,MRU,BILL_PAY,USSD,Bamis Digital,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,0.00,True,SOMELEC,,False,NONE
30a16ad3-e56b-4a40-a34b-c69b8b1e6497,2026-03-12T19:41:24Z,ACC_03437,ACC_01694,3195.54,MRU,BILL_PAY,USSD,Moov Money,Assaba,Nouakchott-Sud,SUCCESS,0.00,True,SOMELEC,,False,NONE
bd9679e0-e667-4d6e-b274-712af77aeeca,2026-02-09T19:40:40Z,ACC_01499,ACC_01473,25067.69,MRU,CASH_IN,USSD,Bankily,Gorgol,Nouakchott-Sud,SUCCESS,236.76,False,,,False,NONE
4869fd50-8d53-4509-ae71-f6a50f53d88a,2026-03-29T11:11:21Z,ACC_03611,ACC_02593,1403.14,MRU,AIRTIME,USSD,Bankily,Dakhlet Nouadhibou,Nouakchott-Ouest,SUCCESS,0.00,False,,,False,NONE
5a6503f6-95cf-4f71-9c06-ef3bf434a1d6,2026-02-22T21:39:07Z,ACC_04516,ACC_01306,54542.13,MRU,CASH_IN,USSD,Amanty,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,921.01,True,,,False,NONE
2a771a54-90ae-4294-83eb-37a156157181,2026-02-23T14:06:29Z,ACC_03225,ACC_04858,15466.95,MRU,TRANSFER,USSD,Bankily,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,300.21,True,,,False,NONE
c043f5e4-fa22-4014-be3c-ae528108be5f,2026-01-06T11:28:24Z,ACC_02221,ACC_04808,64988.27,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Sud,Nouakchott-Ouest,SUCCESS,371.91,False,,,False,NONE
a4cb5642-0c80-4567-a2b8-15788ef1a84d,2026-03-01T09:21:45Z,ACC_04707,ACC_01434,1595.07,MRU,BILL_PAY,USSD,Bamis Digital,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,0.00,True,SNDE,,False,NONE
5b859e66-eb8e-418b-8d3c-4eb3f6dde2a6,2026-02-20T21:56:06Z,ACC_02491,ACC_04184,1949.86,MRU,AIRTIME,USSD,BCIpay,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,0.00,True,,,False,NONE
5d176edf-b64e-47f4-924b-72942cbfba33,2026-03-07T20:09:16Z,ACC_01184,ACC_04946,16624.79,MRU,TRANSFER,USSD,Attijari Mobile,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,270.01,True,,,False,NONE
bfad882d-925d-409b-96e5-33f002d46a0c,2026-03-01T19:50:55Z,ACC_04762,ACC_00191,66814.96,MRU,TRANSFER,USSD,Sedad,Dakhlet Nouadhibou,Trarza,SUCCESS,415.25,True,,,False,NONE
29c84f8f-1656-4f97-9d55-65d42513c77b,2026-03-02T21:57:20Z,ACC_00335,ACC_04415,40002.19,MRU,CASH_OUT,APP,Masrvi,Nouakchott-Sud,Trarza,SUCCESS,411.16,True,,,False,NONE
a8a80f79-14cb-443a-9a96-c01394b679f2,2026-01-18T21:30:28Z,ACC_04932,ACC_00731,5100.60,MRU,MERCHANT,USSD,Masrvi,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,94.21,False,,,False,NONE
60b41377-8f6b-4519-bcfb-96be6319d6fe,2026-02-24T23:20:35Z,ACC_04623,ACC_02027,64231.48,MRU,CASH_OUT,USSD,Click,Hodh El Chargui,Trarza,SUCCESS,966.71,True,,,False,NONE
8f9488d6-23e6-4f51-b2a6-d1bc20c8b998,2026-02-28T18:18:25Z,ACC_02844,ACC_02436,13440.89,MRU,MERCHANT,USSD,Masrvi,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,127.60,True,,,False,NONE
58cbf84c-4d13-4ee5-9c5e-6cdfa4f5e82b,2026-03-01T17:01:49Z,ACC_03574,ACC_02269,11402.29,MRU,CASH_IN,APP,Bankily,Gorgol,Dakhlet Nouadhibou,SUCCESS,139.23,True,,,False,NONE
795e5bc8-ef7e-4fc6-876c-9728ddc53478,2026-01-11T20:05:42Z,ACC_01295,ACC_01718,7188.48,MRU,MERCHANT,USSD,Sedad,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,84.18,False,,,False,NONE
182aefbc-1b70-48b0-8be3-2c120162b694,2026-03-12T08:20:18Z,ACC_02368,ACC_04991,3636.53,MRU,BILL_PAY,USSD,Masrvi,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,0.00,True,SOMELEC,,False,NONE
b92880b2-0719-44c9-93d2-9cc059bcc370,2026-01-17T13:02:44Z,ACC_03093,ACC_03468,2609.01,MRU,MERCHANT,APP,Bankily,Dakhlet Nouadhibou,Guidimakha,SUCCESS,27.50,False,,,False,NONE
ece29aeb-86c0-4a34-b59f-03cb2365e83f,2026-03-07T22:48:54Z,ACC_02714,ACC_00169,31590.00,USD,TRANSFER,USSD,Bankily,Trarza,Tiris Zemmour,SUCCESS,344.23,True,,,False,NONE
d6be41af-3c56-4c5c-a94c-9643611f7ce8,2026-02-27T08:22:39Z,ACC_01368,ACC_00935,24275.39,MRU,MERCHANT,USSD,bimbank Mobile,Guidimakha,Nouakchott-Ouest,SUCCESS,453.53,True,,,False,NONE
7d94f37f-6fa2-412e-8daa-b3e1367ec229,2026-03-13T15:03:46Z,ACC_03895,ACC_02969,41605.07,MRU,CASH_OUT,AGENT,Masrvi,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,589.63,True,,,False,NONE
bbb9287a-bc20-4706-a0cc-89128198fe3e,2026-03-24T13:30:32Z,ACC_01956,ACC_01186,17274.04,MRU,TRANSFER,APP,Masrvi,Assaba,Nouakchott-Nord,SUCCESS,107.57,False,,,False,NONE
9325a7ab-c6d4-440b-aa9b-c380f7f58463,2026-03-01T21:52:52Z,ACC_00486,ACC_03310,19920.90,XOF,TRANSFER,APP,BaridCash,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,199.21,True,,,True,STRUCTURING
bca5ae2e-63a9-449a-ba79-028262de3bd9,2026-03-01T21:57:52Z,ACC_00486,ACC_03310,19243.68,XOF,TRANSFER,APP,BaridCash,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,192.44,True,,,True,STRUCTURING
c7fd9c13-c8d8-4f00-beb9-e4fbb38eb341,2026-03-01T22:04:52Z,ACC_00486,ACC_03310,20190.45,XOF,TRANSFER,APP,BaridCash,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,201.90,True,,,True,STRUCTURING
bcf7a2a1-f798-4c16-a8b1-e7669997ea8a,2026-03-01T22:10:52Z,ACC_00486,ACC_03310,20332.07,XOF,TRANSFER,APP,BaridCash,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,203.32,True,,,True,STRUCTURING
94adc214-772d-4fa1-b99a-bacac392e538,2026-03-01T22:52:52Z,ACC_00486,ACC_03310,18540.16,XOF,TRANSFER,APP,BaridCash,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,185.40,True,,,True,STRUCTURING
cc43a271-434d-4b06-bb06-fe809da7916d,2026-03-01T22:12:52Z,ACC_00486,ACC_03310,20315.32,XOF,TRANSFER,APP,BaridCash,Nouakchott-Sud,Nouakchott-Nord,SUCCESS,203.15,True,,,True,STRUCTURING
8e422222-593b-4bbf-bed8-849e786c1c72,2026-01-12T12:20:40Z,ACC_03764,ACC_04409,72465.11,MRU,CASH_IN,APP,Click,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,1329.89,False,,,False,NONE
9bea614c-28b0-4a8b-bc07-e42afed68f2b,2026-02-21T20:25:20Z,ACC_04239,ACC_03949,1899.43,MRU,BILL_PAY,USSD,Bankily,Nouakchott-Ouest,Dakhlet Nouadhibou,SUCCESS,0.00,True,SNDE,,False,NONE
0e81a631-8cd9-4f9c-b221-e7b71c58017d,2026-01-07T10:14:49Z,ACC_00260,ACC_04774,39019.20,MRU,TRANSFER,USSD,Masrvi,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,524.91,False,,,False,NONE
55c7ee0f-884f-4bee-bb4b-417f2685f13a,2026-02-17T16:15:42Z,ACC_03704,ACC_01878,30262.52,MRU,TRANSFER,USSD,BaridCash,Nouakchott-Ouest,Nouakchott-Nord,FAILED,0.00,True,,,True,OPERATOR_OUTAGE
f1dd06bb-14b4-411a-9597-241e070b587f,2026-03-17T15:55:55Z,ACC_01762,ACC_04114,1481.66,MRU,BILL_PAY,USSD,Rassidy رصيدي,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,0.00,True,MATTEL,,False,NONE
170854de-a9ff-4a6b-92aa-bd46ab5d9696,2026-01-31T10:05:08Z,ACC_02536,ACC_02540,43146.46,MRU,TRANSFER,USSD,Sedad,Guidimakha,Nouakchott-Nord,SUCCESS,654.59,False,,,False,NONE
d1188036-8305-4196-bcde-742a0c75726b,2026-02-23T19:39:40Z,ACC_03524,ACC_00289,67465.15,XOF,TRANSFER,USSD,Bankily,Hodh El Gharbi,Dakhlet Nouadhibou,SUCCESS,545.27,True,,,False,NONE
b2c59038-d31a-4772-833a-f954f62c23b5,2026-03-19T22:00:10Z,ACC_03889,ACC_04097,93603.80,MRU,BILL_PAY,APP,Click,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,936.04,False,SOMELEC,,True,HIGH_AMOUNT
573e70ab-9f85-4551-a639-f098b5fa1a2d,2026-03-13T13:35:48Z,ACC_04183,ACC_00889,15680.74,MRU,MERCHANT,AGENT,Bankily,Nouakchott-Ouest,Guidimakha,SUCCESS,96.49,True,,,False,NONE
2b467a09-81fd-4218-8ba1-6ac09ca98d31,2026-02-21T19:29:57Z,ACC_00935,ACC_00577,65498.07,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Ouest,Trarza,SUCCESS,769.90,True,,,False,NONE
f690bcaa-5133-45fc-86d1-87efe9c202c8,2026-01-20T10:47:30Z,ACC_01445,ACC_03913,1608.05,MRU,AIRTIME,USSD,Bankily,Tiris Zemmour,Nouakchott-Sud,SUCCESS,0.00,False,,,False,NONE
479dda0b-52aa-45f9-a431-cbebc8946f1a,2026-02-03T07:18:29Z,ACC_03948,ACC_02460,1970.49,MRU,BILL_PAY,USSD,Sedad,Nouakchott-Sud,Nouakchott-Sud,SUCCESS,0.00,False,SOMELEC,,False,NONE
c4008ed3-10cb-492f-897c-201d6c1a2c16,2026-03-13T21:11:54Z,ACC_00203,ACC_03348,1031.88,MRU,BILL_PAY,USSD,Click,Nouakchott-Sud,Nouakchott-Sud,SUCCESS,0.00,True,SNDE,,False,NONE
ce55e44a-4250-4a3a-841a-6beacaad9a4f,2026-03-03T08:17:16Z,ACC_02742,ACC_03883,77333.18,MRU,CASH_OUT,USSD,Masrvi,Hodh El Chargui,Nouakchott-Ouest,SUCCESS,1513.08,True,,,False,NONE
924e4bd5-40ec-430d-98aa-3d7acd75fd49,2026-02-20T21:00:31Z,ACC_01563,ACC_04437,68664.56,MRU,TRANSFER,USSD,Masrvi,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,1305.22,True,,,False,NONE
c51d96ae-e039-4fcb-bc93-2b04fade5567,2026-01-05T21:16:33Z,ACC_02205,ACC_01149,10214.45,USD,CASH_OUT,APP,Bankily,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,139.47,False,,,False,NONE
5f41db57-bf1d-4cec-9017-7513a17115a5,2026-02-25T20:23:11Z,ACC_02549,ACC_03592,1750.38,MRU,AIRTIME,APP,Bamis Digital,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,0.00,True,,,False,NONE
161d6bd0-09dc-4149-b489-add4d07662a2,2026-03-17T20:51:21Z,ACC_02875,ACC_04384,14227.26,MRU,TRANSFER,USSD,Moov Money,Nouakchott-Nord,Assaba,SUCCESS,177.56,True,,,False,NONE
738a40f9-64c4-4c12-b909-65716c878a3c,2026-01-10T21:02:08Z,ACC_00574,ACC_02519,44428.58,XOF,TRANSFER,USSD,Sedad,Dakhlet Nouadhibou,Nouakchott-Nord,SUCCESS,755.43,False,,,False,NONE
e08dc6cd-fd98-4444-808a-5680dfc89e31,2026-02-10T20:52:48Z,ACC_03137,ACC_01963,13183.23,MRU,MERCHANT,USSD,Bamis Digital,Nouakchott-Nord,Assaba,SUCCESS,263.12,False,,,False,NONE
34364c7c-0632-4c04-9761-7fd323e40b7e,2026-02-13T16:08:17Z,ACC_01917,ACC_02224,56634.85,MRU,TRANSFER,USSD,GazaPay,Nouakchott-Sud,Assaba,SUCCESS,620.65,False,,,False,NONE
cd076ace-f01d-4150-8311-76f5086c384e,2026-03-20T17:43:21Z,ACC_03291,ACC_04935,645.97,MRU,AIRTIME,AGENT,Sedad,Dakhlet Nouadhibou,Dakhlet Nouadhibou,SUCCESS,0.00,False,,,False,NONE
f6479db2-49c3-4d36-b077-cdf03546333c,2026-03-05T19:23:50Z,ACC_03221,ACC_02241,1266.71,MRU,BILL_PAY,APP,bimbank Mobile,Nouakchott-Sud,Nouakchott-Ouest,SUCCESS,0.00,True,SNDE,,False,NONE
2c1e5153-513d-4411-bbfe-6c22b8241cb4,2026-01-09T11:03:30Z,ACC_02352,ACC_00219,5247.78,MRU,TRANSFER,USSD,Bankily,Nouakchott-Nord,Nouakchott-Ouest,SUCCESS,33.84,False,,,False,NONE
e4687aa2-bde9-4a24-bbc1-202c1bb6495a,2026-02-04T22:42:13Z,ACC_00997,ACC_02019,1802.61,XOF,AIRTIME,USSD,bimbank Mobile,Nouakchott-Sud,Guidimakha,SUCCESS,0.00,False,,,False,NONE
688429e8-b081-4094-acc9-24bb88ce06d0,2026-02-10T07:44:14Z,ACC_04083,ACC_00642,3275.26,MRU,CASH_IN,USSD,Masrvi,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,17.30,False,,,False,NONE
5a759578-d9ef-4174-87a2-56aa6e3f2fba,2026-02-22T19:52:51Z,ACC_03349,ACC_04139,28950.16,MRU,TRANSFER,USSD,Attijari Mobile,Trarza,Brakna,SUCCESS,321.87,True,,,False,NONE
c0e31561-b012-42ce-95ae-f96b6e9c2cc9,2026-03-09T12:50:52Z,ACC_02351,ACC_00257,9105.50,MRU,CASH_OUT,USSD,Bankily,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,75.65,True,,,False,NONE
16ffc535-6ac1-44e9-8898-a96aa5ff71b4,2026-02-20T23:34:42Z,ACC_00757,ACC_03603,10951.73,MRU,MERCHANT,USSD,Bankily,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,89.47,True,,,False,NONE
7b4bd606-27ef-42a3-86e5-5a83ed1d54fb,2026-01-16T14:18:39Z,ACC_02421,ACC_03536,72580.13,MRU,TRANSFER,USSD,Rassidy رصيدي,Nouakchott-Sud,Nouakchott-Nord,FAILED,0.00,False,,,True,OPERATOR_OUTAGE
10bdc644-74ab-41d7-bf90-8b4d6653f3fe,2026-03-28T21:51:01Z,ACC_04558,ACC_02586,75814.14,MRU,CASH_OUT,USSD,Sedad,Guidimakha,Assaba,SUCCESS,1045.03,False,,,False,NONE
fbda42df-9256-456d-ae05-81794e29a7bd,2026-02-18T22:10:46Z,ACC_01497,ACC_02813,44250.01,MRU,CASH_OUT,USSD,Attijari Mobile,Nouakchott-Sud,Trarza,SUCCESS,824.01,True,,,False,NONE
2d2f2ffa-dd6e-48e5-8981-3b03399394cc,2026-01-31T11:28:31Z,ACC_02212,ACC_04563,27599.67,MRU,TRANSFER,USSD,BCIpay,Dakhlet Nouadhibou,Trarza,SUCCESS,309.33,False,,,False,NONE
a3d47c86-3f0d-4554-9b62-ab6a0a2fbe77,2026-01-30T12:41:13Z,ACC_03659,ACC_04228,28964.89,XOF,TRANSFER,USSD,Masrvi,Nouakchott-Ouest,Nouakchott-Ouest,SUCCESS,181.23,False,,,False,NONE
74f6d7ad-ff9d-4291-b369-38995fa47d4a,2026-02-09T16:41:01Z,ACC_00845,ACC_00989,70415.91,MRU,CASH_IN,USSD,Click,Nouakchott-Nord,Gorgol,SUCCESS,773.88,False,,ES,False,NONE
aa994855-9bd5-46a3-8e14-442d14e67dd3,2026-01-11T14:25:09Z,ACC_01030,ACC_04454,65569.74,MRU,CASH_OUT,USSD,Masrvi,Adrar,Nouakchott-Nord,SUCCESS,1133.10,False,,,False,NONE
d655f975-406d-4c98-be06-94c5b0aaaa01,2026-03-05T21:30:33Z,ACC_03967,ACC_01694,63928.12,MRU,CASH_OUT,USSD,bimbank Mobile,Nouakchott-Nord,Nouakchott-Sud,SUCCESS,590.72,True,,,False,NONE
71536945-f483-4325-94ae-25ecd35417a4,2026-02-22T22:43:58Z,ACC_04784,ACC_02586,2100.85,MRU,MERCHANT,USSD,Sedad,Nouakchott-Nord,Assaba,SUCCESS,33.00,True,,,False,NONE
5d8d876d-3ca2-434e-bf4a-950ea52093b0,2026-01-07T08:05:58Z,ACC_04817,ACC_04740,38600.01,MRU,TRANSFER,APP,Attijari Mobile,Nouakchott-Nord,Dakhlet Nouadhibou,SUCCESS,589.23,False,,,False,NONE
41f5d0ac-4fff-4895-83a5-8385a06308ba,2026-02-05T07:30:12Z,ACC_03910,ACC_01354,19228.04,MRU,CASH_OUT,USSD,Click,Nouakchott-Nord,Nouakchott-Nord,SUCCESS,269.42,False,,,False,NONE
bc0ea1b0-2a2f-4934-9ade-abe4100c672d,2026-03-11T20:08:03Z,ACC_04001,ACC_00492,40501.78,MRU,TRANSFER,USSD,Bankily,Inchiri,Dakhlet Nouadhibou,SUCCESS,538.75,True,,,False,NONE
e053288a-145b-4de3-ae2a-cb1183d5d21e,2026-03-12T19:13:07Z,ACC_03226,ACC_01603,64632.33,XOF,CASH_OUT,USSD,bimbank Mobile,Tiris Zemmour,Hodh El Gharbi,SUCCESS,670.46,True,,,False,NONE
66b20594-edfb-4b8a-a20b-eb32159fd00f,2026-02-17T21:33:56Z,ACC_02456,ACC_01199,51030.04,MRU,CASH_OUT,USSD,Attijari Mobile,Tiris Zemmour,Nouakchott-Sud,SUCCESS,593.58,True,,,False,NONE
8d5f00ec-5f8b-42de-8f93-371e1aa5801f,2026-03-04T12:39:28Z,ACC_00990,ACC_00787,8647.00,MRU,CASH_OUT,USSD,bimbank Mobile,Nouakchott-Ouest,Nouakchott-Nord,SUCCESS,136.32,True,,,False,NONE
a7a01608-4629-4540-b212-1e76ee79d664,2026-03-05T20:38:06Z,ACC_04916,ACC_03591,38930.68,XOF,CASH_OUT,USSD,Rassidy رصيدي,Brakna,Nouakchott-Nord,SUCCESS,468.72,True,,,False,NONE
231281c1-eb8b-49d1-8c2c-b38e5f6de69b,2026-02-18T12:53:20Z,ACC_00775,ACC_03185,13407.80,MRU,BILL_PAY,USSD,Rassidy رصيدي,Nouakchott-Sud,Dakhlet Nouadhibou,SUCCESS,134.08,True,SOMELEC,,True,HIGH_AMOUNT
